,Danceability,Mode,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),ID_CHECK,Song name,Artist,Album,ID
115,0.453,0,0.149,7,-23.521,0.0528,0.849,0.932,0.261,0.304,114.804,421480,7njXrtfJOjfEvpPmkXrZyz,Opening Day,Anouar Brahem,Blue Maqams,7njXrtfJOjfEvpPmkXrZyz
116,0.699,0,0.514,4,-11.742,0.0358,0.634,0.808,0.11,0.739,151.994,336086,1b25EHVgM7ufuAAIE2yBd8,Quizas,Mohamed Rouane,Heureux dans la tristesse,1b25EHVgM7ufuAAIE2yBd8
117,0.367,0,0.0653,0,-26.365,0.0572,0.944,0.914,0.102,0.151,75.439,521573,4XAKfSCGBNHvgJ7nfnvFw2,Blue Maqams,Anouar Brahem,Blue Maqams,4XAKfSCGBNHvgJ7nfnvFw2
118,0.655,0,0.365,7,-13.981,0.0384,0.71,0.544,0.133,0.432,86.675,622055,3KT6Ik34mikXTuQm6r1Nkd,Shahrazad [Liban],Various Artists,"Middle Eastern Violin / Arabic, Greek & Turkish Instrumentals",3KT6Ik34mikXTuQm6r1Nkd
119,0.36,1,0.339,4,-14.181,0.0345,0.739,0.904,0.129,0.357,138.243,385405,2YacMTRaSpuCIVGpp7pGsi,Ommy,Various Artists,El Qahera (Arabian Egyptian Music Inspired by Cairo),2YacMTRaSpuCIVGpp7pGsi
120,0.586,1,0.506,8,-10.109,0.0254,0.129,0.555,0.0681,0.485,95.995,334000,1SAPPC5VHwIxnmStT7fNCW,Jazzmina,Eftekasat,Dandasha,1SAPPC5VHwIxnmStT7fNCW
121,0.662,0,0.419,5,-12.618,0.0559,0.644,0.854,0.102,0.617,172.391,331867,2xItMQJdsdPp6lYPm45mH3,Dance for My Father,Toufic Farroukh,Little Secrets,2xItMQJdsdPp6lYPm45mH3
122,0.475,0,0.146,9,-17.986,0.0365,0.92,0.874,0.112,0.0656,130.056,541000,5SudAeeqNezGIUtnqCYUL0,Ascetic Journey,Dhafer Youssef,Birds Requiem,5SudAeeqNezGIUtnqCYUL0
123,0.702,1,0.738,0,-9.095,0.0382,0.63,0.901,0.101,0.781,100.041,271600,4ikgN0CpRquUgM4l0wpNMs,Felucca,Hisham Kharma,First Voyage,4ikgN0CpRquUgM4l0wpNMs
124,0.189,1,0.656,8,-7.821,0.0396,0.137,0.618,0.133,0.222,86.316,295451,1XhUQWY8axANKs2jFXUar3,Sheta,Various Artists,Cairo Café,1XhUQWY8axANKs2jFXUar3
125,0.501,0,0.246,9,-10.526,0.0461,0.724,0.235,0.148,0.385,108.287,208187,2KILUL4J1ekFNTsDJSwdfN,Stranger in My Homeland - Ghareeb Fe Watani,Hosam Hayek,Stranger in My Homeland,2KILUL4J1ekFNTsDJSwdfN
126,0.452,1,0.246,0,-14.833,0.0606,0.773,0.899,0.124,0.0753,98.888,59707,2C4ksQvwsrBUH4okwq4ghL,Flamenco,Marcel Khalifa,Concerto Al Andalus,2C4ksQvwsrBUH4okwq4ghL
127,0.421,0,0.502,5,-9.494,0.0332,0.833,0.79,0.638,0.54,85.596,113507,0wvgJc2mHExRCfHIu0gdRv,Bint Al Chalabiyah,Marcel Khalifa,Concerto Al Andalus,0wvgJc2mHExRCfHIu0gdRv
128,0.652,0,0.609,7,-7.859,0.0401,0.495,0.00275,0.0797,0.544,148.017,293613,73QbJhgikZ1qVqoz8eZ1E3,Yearning (feat. Fathi Aljarah),Raul Ferrando,Angelika Unveiled,73QbJhgikZ1qVqoz8eZ1E3
129,0.643,0,0.919,0,-9.863,0.0497,0.121,0.796,0.0942,0.929,167.962,271067,4sz41Tt3ukmvkp9r43vTzV,Tamally Maak,Ahmet Koç,Paradoks,4sz41Tt3ukmvkp9r43vTzV
130,0.552,1,0.532,7,-10.567,0.0279,0.534,0.515,0.105,0.386,149.894,344027,1G4e1PPmD4GI8g62XpOt1x,Nuits blanches,Mohamed Rouane,Nulle part,1G4e1PPmD4GI8g62XpOt1x
131,0.814,1,0.532,4,-8.916,0.0312,0.574,0.798,0.31,0.569,94.529,139107,0bTHfdROHIvHMn1jrA0Guu,When I Fall In Love,Various Artists,Oriental Instrumentals in International Hits,0bTHfdROHIvHMn1jrA0Guu
132,0.187,0,0.0528,0,-25.813,0.0407,0.825,0.29,0.0809,0.267,168.487,310253,2qI9VR65KdwBoaD9IN9Xbf,Lamma Bada (Arr. Kosmos Ensemble),Kosmos Ensemble,Pomegranate,2qI9VR65KdwBoaD9IN9Xbf
133,0.374,0,0.0398,2,-24.036,0.0438,0.987,0.876,0.102,0.129,90.024,389320,3xEti3IhPZPx7WJzgV6kn5,Sur Le Fleuve - remastered,Various Artists,Music For The Film Sounds And Silence,3xEti3IhPZPx7WJzgV6kn5
134,0.528,1,0.129,7,-16.89,0.0351,0.904,0.943,0.107,0.249,87.574,334861,6ZEmjcKnZvbWV2qBvDR3rm,Dreams Of A Dying City,Rabih Abou-Khalil,Hungry People,6ZEmjcKnZvbWV2qBvDR3rm
135,0.38,0,0.567,5,-10.396,0.0329,0.652,0.833,0.117,0.54,98.989,473333,2XIHjU7ZK1CCHFHZ64BZEP,"Caress (feat. Bachar Khalife, Rami Khalife & Peter Herbert)",Marcel Khalifa,Caress,2XIHjU7ZK1CCHFHZ64BZEP
136,0.694,1,0.816,0,-5.786,0.0334,0.0868,0.912,0.469,0.966,99.995,255600,2nx1z24jfU0GlxZRla9ZG9,Alladin Dub,The Spy From Cairo,Arabadub,2nx1z24jfU0GlxZRla9ZG9
137,0.604,1,0.576,9,-10.444,0.0528,0.0202,0.881,0.0971,0.235,169.983,288000,3yDUoVDgIdCt9FF0dD8sbo,Fanaa,The Spy From Cairo,Nothing New Under the Sun,3yDUoVDgIdCt9FF0dD8sbo
138,0.307,0,0.544,10,-12.178,0.084,0.459,0.386,0.0931,0.368,104.153,387750,22RfGYs8Q5aTBuxILy5nuS,Khali Balak Men Aklak,Omar Khairat,Am Ahmed,22RfGYs8Q5aTBuxILy5nuS
139,0.695,1,0.598,1,-8.368,0.0334,0.0456,0.852,0.136,0.621,141.998,312676,6BMqnbno8qOqfJwUGtinDu,Egyptian Pulse,The Spy From Cairo,Arabadub,6BMqnbno8qOqfJwUGtinDu
140,0.614,1,0.447,5,-11.927,0.0387,0.938,0.901,0.095,0.761,112.299,339987,1LDgec3kWVpg0TOQGIP7DV,Anfaz,3MA,Anarouz,1LDgec3kWVpg0TOQGIP7DV
141,0.543,0,0.437,5,-11.871,0.0785,0.464,0.624,0.104,0.299,104.313,167488,57F72SNODqvkm6PAVvoL3B,Last Chance,Thornato,Bennu,57F72SNODqvkm6PAVvoL3B
142,0.308,1,0.19,0,-15.755,0.041,0.969,0.697,0.104,0.228,126.388,318394,5TjS5GEiSmg59oTNLUcjkm,Al Dal'ona,The Four Corners Quartet,The Four Corners Quartet,5TjS5GEiSmg59oTNLUcjkm
143,0.553,0,0.663,7,-8.328,0.0297,0.199,0.0372,0.112,0.872,155.172,387427,0fpdzSrZ0OGCsJy2wkNAgA,Min Qalbi - Parte 1,Mario Kirlis,"Música Arabe Instrumental, Vol. XII",0fpdzSrZ0OGCsJy2wkNAgA
144,0.336,0,0.571,0,-6.541,0.0349,0.702,0.893,0.111,0.778,153.858,214707,7Ca7lNTqHrfInmR76CBP6j,Yasmeen and I,Zade,Roads to You,7Ca7lNTqHrfInmR76CBP6j
145,0.558,0,0.682,4,-8.255,0.0383,0.0719,0.874,0.0637,0.211,175.965,319321,3lnLYYA71FFtlOreGhgUmW,Akedni Maak (Music),Fadl & Yara,Akedni Maak Dueto - Single,3lnLYYA71FFtlOreGhgUmW
146,0.446,0,0.473,7,-9.912,0.0376,0.635,0.0288,0.0927,0.625,109.797,288653,10JE8mtSij7nWUckYGFncU,Il Hilwa Di,Various Artists,Cafe Hookah - Exotic Flavours from the Orient,10JE8mtSij7nWUckYGFncU
147,0.628,0,0.694,11,-7.02,0.108,0.685,0.915,0.0276,0.85,108.224,226373,3VXR7nuBnYqAitWkjVxy8c,A Nadda-Shatti Ya Duniya,Pangia,Pangia Vol 3,3VXR7nuBnYqAitWkjVxy8c
148,0.585,1,0.328,0,-11.337,0.0407,0.864,0.811,0.129,0.584,149.951,277547,1FcQMkWirsjKamdPXhDTTA,Grief - Tarha,Hosam Hayek,Stranger in My Homeland,1FcQMkWirsjKamdPXhDTTA
149,0.411,0,0.363,0,-10.513,0.0368,0.737,0.838,0.0833,0.412,99.929,366467,3RtH9dSvUpjzg6SOS0n9qG,Zikrayati,Charbel Rouhana,Sourat Trait D'union,3RtH9dSvUpjzg6SOS0n9qG
150,0.516,1,0.396,5,-14.739,0.0489,0.731,0.288,0.702,0.687,103.209,420400,7lm1lEzWIcTU2Xqo3Tash6,Zikrayati (My Memories),Ziryab Trio,Oriental Art Music,7lm1lEzWIcTU2Xqo3Tash6
151,0.527,1,0.66,0,-8.921,0.0345,0.833,0.25,0.086,0.883,110.408,337427,77EmPXKJGkZYg6s4UO3Jti,Shatti Ya Dnyi,Various Artists,Baklava - Sweet Sounds from the Orient,77EmPXKJGkZYg6s4UO3Jti
152,0.336,0,0.538,0,-12.388,0.0307,0.141,0.826,0.17,0.244,155.754,297677,2VyG2qdMCne2mHdcwU23z5,Soft Oriental Mood,Maan Hamadeh,Inception,2VyG2qdMCne2mHdcwU23z5
153,0.55,0,0.446,7,-13.186,0.0357,0.342,0.881,0.179,0.642,124.883,178908,38V45VdUKgFmu9KlTn9Wkr,Helwa Ya Baladi,Zade,Zade,38V45VdUKgFmu9KlTn9Wkr
154,0.407,0,0.514,9,-10.743,0.0615,0.718,0.948,0.129,0.206,75.335,388545,0aQzHo5IRoMg2UMNbqysfc,موطني,Maan Hamadeh,In Different Tastes,0aQzHo5IRoMg2UMNbqysfc
155,0.662,1,0.108,7,-21.454,0.0463,0.974,0.716,0.323,0.157,94.007,308640,0O8bWRmfA6QOkz3qpO5x8n,El Deek Beydann,Fadel Kourdy,"Arabic Piano Nights, Vol. 2",0O8bWRmfA6QOkz3qpO5x8n
156,0.412,1,0.414,2,-9.109,0.0513,0.347,0.62,0.117,0.291,108.244,219853,5Ee9HJEUUV5jP7BGEwt96r,Alal Rimal,Various Artists,Authentic Instrumental Music By the Most Famous Arab Artists,5Ee9HJEUUV5jP7BGEwt96r
157,0.502,1,0.309,8,-13.796,0.115,0.881,0.736,0.105,0.244,101.399,399547,2klH9ydp5FXVeHxsWHDTxS,Ancient Dreams,Naseer Shamma,Ancient Dreams,2klH9ydp5FXVeHxsWHDTxS
158,0.427,0,0.314,7,-12.642,0.0881,0.912,0.505,0.0844,0.231,78.783,295947,7y1USejzujfgmPDqEzOaWy,Hammurabi,Naseer Shamma,Viaje De Las Almas. Travelling Souls,7y1USejzujfgmPDqEzOaWy
159,0.684,0,0.389,11,-13.613,0.054,0.298,0.449,0.0569,0.603,91.089,260529,3PYH78C6sUakXIdqHCKUPy,La Dama del Oasis (The Oasis´s Lady),José Emilio Muñoz,The Music of Ali Baba. Background Music with Arabic Instrument,3PYH78C6sUakXIdqHCKUPy
160,0.742,0,0.724,9,-11.361,0.198,0.782,0.913,0.108,0.218,110.006,304831,2BSNiDsHALgbmIpwgO92Z0,Signs of Madness,Adnan Joubran,Borders Behind,2BSNiDsHALgbmIpwgO92Z0
161,0.495,0,0.151,2,-17.647,0.0478,0.954,0.887,0.0954,0.106,104.649,398373,7wVeIkoIwIgCYWw0J3vdLM,Angel Suite in D: Light,Joseph Tawadros,Angel,7wVeIkoIwIgCYWw0J3vdLM
162,0.344,1,0.135,0,-20.753,0.0426,0.946,0.577,0.0834,0.114,120.424,508867,4L9jvPFCDELzRCRnUAYaTF,Saltanah - Rag Bagashri/Maqam 'Ajam Mu'addal,Simon Shaheen,Saltanah,4L9jvPFCDELzRCRnUAYaTF
163,0.423,0,0.431,9,-16.483,0.0475,0.9,0.83,0.0985,0.25,95.997,335560,6WleI25sYnKie7xB5kOg42,Permission To Evaporate,Joseph Tawadros,Permission To Evaporate,6WleI25sYnKie7xB5kOg42
164,0.456,1,0.0735,1,-16.632,0.0382,0.948,0.905,0.097,0.0742,117.062,245827,3Hcb4UiJcaFl6djyzcBm2O,The Secret Spell,Joseph Tawadros,"The Bluebird, the Mystic and the Fool",3Hcb4UiJcaFl6djyzcBm2O
165,0.613,0,0.366,0,-13.795,0.0491,0.861,0.863,0.107,0.491,123.111,269940,6AfWJ9fu7xNjeb1BfETxZi,Big Fish,Karim Baggili,Kali City,6AfWJ9fu7xNjeb1BfETxZi
166,0.734,0,0.401,9,-16.906,0.0801,0.564,0.873,0.11,0.682,91.94,287521,2QzNFnaUmXoEyUF2CxJDxk,Evasion,Various Artists,Marrakesh: The Sounds Of Morocco,2QzNFnaUmXoEyUF2CxJDxk
167,0.433,1,0.283,0,-14.195,0.0745,0.901,0.876,0.25,0.387,77.363,1225733,5D5JadmJ5aziyeKsYFWLAm,Maqam Kurd,Ali Jihad Racy,Taqasim: The Art of Improvisation in Arabic Music,5D5JadmJ5aziyeKsYFWLAm
168,0.279,0,0.0154,7,-26.421,0.0424,0.98,0.909,0.129,0.217,72.255,187027,5p52LCsKzIBkar4uXk0GtA,The Lamentations of Isis,Ali Jihad Racy,Ancient Egypt,5p52LCsKzIBkar4uXk0GtA
169,0.695,0,0.4,5,-10.618,0.0471,0.592,0.335,0.108,0.455,119.93,407840,47fq6OfV8Q4I0hTv6MJR8x,My Favorite Dance,Omar Bashir,Al Andalous,47fq6OfV8Q4I0hTv6MJR8x
170,0.417,0,0.86,5,-3.818,0.0359,0.351,0.535,0.698,0.688,145.891,358413,0Vk84hWPdrLNbZSgWfklHJ,"Sorrow Of A Child - Live In Al Manama, Bahrain/ 2011",Omar Bashir,The Legend Live In Concert,0Vk84hWPdrLNbZSgWfklHJ
171,0.434,1,0.543,10,-6.41,0.054,0.825,0.382,0.127,0.405,144.933,713880,2HKwGugdQhrOvA8oW49uy9,Layal,Omar Bashir,Latin Oud,2HKwGugdQhrOvA8oW49uy9
172,0.714,0,0.485,0,-9.362,0.0433,0.524,0.051,0.0946,0.419,147.982,275413,2Jzg3UMgUIAwmqfRrGQQbI,Ha Habibi,Mamdoh El Gibaley,Arabian Oud,2Jzg3UMgUIAwmqfRrGQQbI
173,0.462,0,0.204,7,-22.627,0.0389,0.888,0.892,0.133,0.47,134.291,525587,1uf8Nk1hT9pv35xuKGZc81,Bahia,Anouar Brahem,Blue Maqams,1uf8Nk1hT9pv35xuKGZc81
174,0.44,1,0.377,0,-13.883,0.0431,0.501,0.961,0.0993,0.503,133.729,179493,07TI2O6XAG8J6ljqj91kEk,Ya Abou El-Ayoon El-Sood,Various Artists,Arabian Oud,07TI2O6XAG8J6ljqj91kEk
175,0.641,1,0.504,2,-10.413,0.0332,0.786,0.814,0.139,0.511,126.252,283133,3C3KvBFL5n9YBflcIInxxT,Nassam Aleina El Hwaw (The Gentle Breeze Brushed Against Us) (Egypt),Various Artists,"Music of the Middle East - Iran, Syria, Iraq, Egypt, Turkey, Armenia, Lebanon à",3C3KvBFL5n9YBflcIInxxT
176,0.398,0,0.424,2,-10.555,0.0437,0.777,0.931,0.145,0.603,159.286,264747,2wXnYN3JTqf9UiZGEQldjQ,Semaai Bayat,Twais,Insan,2wXnYN3JTqf9UiZGEQldjQ
177,0.583,0,0.285,7,-13.382,0.0313,0.617,0.922,0.252,0.381,122.838,378320,6S4S6ggr8wK7Hr8M5e1rDl,Emta El Zaman Yesmah Ya Gameel,Omar Khairat,Wahabeyat Pt.2,6S4S6ggr8wK7Hr8M5e1rDl
178,0.518,1,0.621,5,-9.263,0.0811,0.659,0.592,0.675,0.386,113.19,669160,2JzomWPRNlil1zu3tTvodi,Zuruni / Talaa Min Bet-Abuha - Live,Omar Bashir,Oud Around The World (Live In Budapest),2JzomWPRNlil1zu3tTvodi
179,0.562,0,0.486,9,-11.519,0.101,0.813,0.368,0.0859,0.727,187.964,307520,5FxWhXm5WG6akC7jDvPhKU,Daret El Ayam III,Nesma,Memories of Cairo (Oriental Dance Music Volume 1),5FxWhXm5WG6akC7jDvPhKU
180,0.87,0,0.731,10,-10.305,0.0983,0.0445,0.898,0.852,0.626,100.004,290667,3E3nvHZm2jbbnvE2kRxHY5,The Ever Flowing River - Rabab Everflow mix,Various Artists,Arabic Chillout,3E3nvHZm2jbbnvE2kRxHY5
181,0.618,0,0.137,0,-17.015,0.0691,0.965,0.697,0.0895,0.484,81.486,65630,1xXLzy2BJD7yJDd6xAat55,Miss A,Joseph Tawadros,"The Bluebird, the Mystic and the Fool",1xXLzy2BJD7yJDd6xAat55
182,0.418,0,0.446,5,-9.932,0.0507,0.872,0.735,0.104,0.633,161.745,258787,4e4ykfWTkcdwKmFr2fBfd5,Al Andalus,Joseph Tawadros,World Music,4e4ykfWTkcdwKmFr2fBfd5
183,0.748,1,0.699,0,-8.41,0.0408,0.384,0.874,0.084,0.665,113.073,377710,0cTPViiVHIijxTpkEfD542,Maliket Afrequia (The Queen of Africa),Hossam Ramzy,Quanun el tarab,0cTPViiVHIijxTpkEfD542
184,0.452,1,0.482,7,-10.545,0.0433,0.294,0.621,0.161,0.295,115.768,1190173,6gW6Q6Q1ClFzkqNPOOYslY,From Aghadan Alkaak to Al Atlaal & Fakarouni - Instrumental,Misr Band,Rawae'a Oum Kalthoum (Instrumental),6gW6Q6Q1ClFzkqNPOOYslY
185,0.494,0,0.13,3,-14.646,0.048,0.956,0.0343,0.104,0.504,124.511,374127,6hYRIuFAg7TrddETwWvZMV,Takmilat Maqam Shad Araban [Egypt],Various Artists,"Middle Eastern Violin / Arabic, Greek & Turkish Instrumentals",6hYRIuFAg7TrddETwWvZMV
186,0.124,1,0.225,0,-16.663,0.0424,0.969,0.355,0.0967,0.0594,170.369,170600,2J8l4nCfhBl9pGlFqKvs9R,Hadji Baba,Mohammad Shams,"Iran, Middle Eastern, Moyen-Orient",2J8l4nCfhBl9pGlFqKvs9R
187,0.657,1,0.847,2,-6.98,0.0352,0.0982,0.301,0.117,0.549,96.987,261460,0Yaj26ziyIH4SRYXnqYJMK,Aaja Bahon Me - Arabic Instrumental Version,Aamir Kangda,HoneyMoon,0Yaj26ziyIH4SRYXnqYJMK
188,0.48,1,0.669,5,-4.757,0.0446,0.391,0.901,0.0974,0.0876,127.223,152427,3N4UdQvzwXzq9W3tifDKoK,You Are My Life (Egypt),Various Artists,Oriental Guitar - Turkish & Arabic Instrumental Music,3N4UdQvzwXzq9W3tifDKoK
189,0.382,1,0.446,5,-11.189,0.0359,0.791,0.859,0.122,0.207,135.53,361653,5n59WnuOOKhBvkO10e9040,Sans Adresse,Ramzi Aburedwan,Reflections Of Palestine,5n59WnuOOKhBvkO10e9040
190,0.732,0,0.184,9,-10.382,0.0335,0.77,0.642,0.0989,0.429,122.008,112480,6r31Pw3pw6N8i6kwfc2kx2,L'obstinée I,Le Trio Joubran,The Last Flight (Original Motion Picture Soundtrack),6r31Pw3pw6N8i6kwfc2kx2
191,0.321,1,0.389,1,-11.733,0.0504,0.913,0.962,0.0838,0.156,90.025,100771,573fKkbCWYPtQ2KgOQR0dB,Intro,Haydar Hamdi,Fikra,573fKkbCWYPtQ2KgOQR0dB
192,0.367,1,0.208,7,-17.847,0.0685,0.758,0.915,0.165,0.343,158.788,200747,4E70hItpq5sRXMaSWg8Qrf,Bayati,Aarif Jaman,Oud (The Legend of Arabic Music),4E70hItpq5sRXMaSWg8Qrf
193,0.403,0,0.89,0,-6.852,0.0749,0.625,0.898,0.725,0.782,88.832,271587,4lwFpn5ZQQHXKsoGtttRqc,Longa Riyad - Longa Yorgo - Live,Omar Bashir,Oud Around The World (Live In Budapest),4lwFpn5ZQQHXKsoGtttRqc
194,0.546,0,0.195,2,-16.17,0.0761,0.903,0.86,0.107,0.257,144.604,409443,4g429S9DBkgold5zSRTJQa,"D'un crépuscule, l'autre",Abderraouf Ouertani,Contes d'un misérable luth,4g429S9DBkgold5zSRTJQa
195,0.387,1,0.647,5,-8.76,0.0341,0.723,0.945,0.108,0.74,110.245,110480,6idrPFwmg6wnr8Z8wWpFtm,Ya Zalemny,Various Artists,"The Sahara, Vol. 1",6idrPFwmg6wnr8Z8wWpFtm
196,0.486,0,0.145,0,-15.668,0.0749,0.874,0.61,0.101,0.282,111.651,780027,0TZ0P24otBmXS8fMgx8M5E,Maqâm Hijâz Kâr Kurd / Señora Andalucia,Omar Bashir,Maqâm,0TZ0P24otBmXS8fMgx8M5E
197,0.58,0,0.893,0,-4.836,0.0385,0.678,0.791,0.141,0.963,93.875,228280,4Jmm38eXTKHoBC3kKTeZmI,Al Hambra,Omar Bashir,The Dancing Oud,4Jmm38eXTKHoBC3kKTeZmI
198,0.702,0,0.719,10,-6.092,0.0254,0.0233,0.878,0.637,0.647,102.992,288932,3e391CyyqmB3yr1xmxTnOu,Haboob,The Spy From Cairo,Arabadub,3e391CyyqmB3yr1xmxTnOu
199,0.43,0,0.417,7,-10.712,0.0399,0.713,0.924,0.404,0.727,113.761,505373,5YR9vUDdvb32jeVE4bPQ3X,Longa Reyadh,Various Artists,"Morning Arabian Safari Music, Vol. 2",5YR9vUDdvb32jeVE4bPQ3X
200,0.655,1,0.367,5,-9.085,0.0982,0.793,0.0872,0.194,0.917,118.2,119025,3UuFHmyTy1SsBZ7knPz01W,Longa Sabagh,Various Artists,Fann (Arabic Traditional Music),3UuFHmyTy1SsBZ7knPz01W
201,0.392,0,0.564,0,-9.181,0.0461,0.0642,0.141,0.691,0.456,126.478,520411,6DL3d4An3DJPhtg12ErMSG,Baligh El Alhan,Various Artists,Fann (Arabic Traditional Music),6DL3d4An3DJPhtg12ErMSG
202,0.499,0,0.72,9,-4.205,0.0397,0.844,0.0242,0.12,0.623,92.487,357480,7x26sun6dBWtXQw5FfFmV1,Zay el Assal (As Sweet as Honey),Hossam Ramzy,Quanun el tarab,7x26sun6dBWtXQw5FfFmV1
203,0.284,0,0.0376,11,-26.32,0.0412,0.95,0.879,0.12,0.0516,134.689,556867,5f6KQ3fR8EGw9FV6xCiUV5,Souvenance,Anouar Brahem,Souvenance,5f6KQ3fR8EGw9FV6xCiUV5
204,0.529,0,0.198,7,-19.192,0.0378,0.926,0.884,0.0997,0.388,115.107,521880,4oSTBO2neWnBbWzBNeuAzJ,The Astounding Eyes Of Rita,Anouar Brahem,The Astounding Eyes Of Rita,4oSTBO2neWnBbWzBNeuAzJ
205,0.585,0,0.499,0,-9.851,0.115,0.397,0.84,0.241,0.615,115.981,388186,48jIYGOTHfKFSUlSgUUzIi,Nesma't El Nile,Nesma,Del Nilo Al Guadalquivir (Oriental Dance Music Volume 2),48jIYGOTHfKFSUlSgUUzIi
206,0.21,1,0.0468,10,-24.926,0.0482,0.927,0.803,0.0638,0.624,68.531,73693,3Ah7eCAq33fSAyAjgHOvTH,Taqasim On Nay,Simon Shaheen,Turath,3Ah7eCAq33fSAyAjgHOvTH
207,0.213,0,0.0343,2,-26.966,0.0359,0.988,0.947,0.079,0.042,168.561,456733,0GVnS4uOGmF64s5Nbtk0fr,Ashen Sky,Anouar Brahem,Souvenance,0GVnS4uOGmF64s5Nbtk0fr
208,0.674,0,0.905,7,-3.863,0.0364,0.777,0.111,0.0834,0.906,90.473,295000,3IEGcc5jbvRL5nJV5GeyIn,El helwa dayer shbbak-ha (Her Window Is Surrounded by a Fruit Tree),Hossam Ramzy,Quanun el tarab,3IEGcc5jbvRL5nJV5GeyIn
209,0.516,0,0.406,7,-9.111,0.0375,0.647,0.644,0.105,0.279,115.963,293133,2vkppgEtYMmmeYcyxOiHSM,Enta Omri,Various Artists,The Masters of Bellydance Music,2vkppgEtYMmmeYcyxOiHSM
210,0.542,0,0.942,10,-4.136,0.0746,0.0177,0.427,0.161,0.869,150.045,245293,1G1Fpq2YDM4Sa7VjuEBy1J,Oriental Dance,Omar Bashir,The Dancing Oud,1G1Fpq2YDM4Sa7VjuEBy1J
211,0.425,0,0.535,7,-10.41,0.0313,0.751,0.896,0.0977,0.629,88.69,733827,1ycEj3lK7DWuSLPDzJcM2S,Para Túnez. For Túnez,Naseer Shamma,Viaje De Las Almas. Travelling Souls,1ycEj3lK7DWuSLPDzJcM2S
212,0.467,1,0.89,10,-2.508,0.0376,0.607,0.768,0.0862,0.661,130.131,382040,6pbcfkv8cVwksZWoqSbf9a,Caravan,Omar Bashir,The Dancing Oud,6pbcfkv8cVwksZWoqSbf9a
213,0.585,0,0.909,5,-3.74,0.0353,0.279,0.57,0.0984,0.965,144.977,299320,25iKhGkji5OXmqIq0NXpMG,Ladies Dance,Omar Bashir,The Dancing Oud,25iKhGkji5OXmqIq0NXpMG
214,0.62,1,0.585,8,-8.897,0.0612,0.418,0.895,0.125,0.207,166.003,511307,0zZ8b7mtn1VJDl4PJVVdjZ,Imagination Dance,Omar Bashir,The Dancing Oud,0zZ8b7mtn1VJDl4PJVVdjZ
215,0.7,1,0.754,8,-8.786,0.0346,0.25,0.927,0.0905,0.869,120.036,286000,1gG8ThTZS3vedSMMeKKAXj,Joud,Hisham Kharma,Kun,1gG8ThTZS3vedSMMeKKAXj
216,0.707,1,0.787,0,-6.044,0.0312,0.0776,0.577,0.295,0.96,109.988,270545,5ZwFIBeIrkCmLkfKzFk7i3,Fawanees,Hisham Kharma,Kun,5ZwFIBeIrkCmLkfKzFk7i3
217,0.709,0,0.823,4,-9.836,0.0453,0.147,0.871,0.0869,0.905,137.165,252533,0sAjqr4rrVy6ibuDMnFRuY,Pop Corn,Omar Khorshid,"Belly Dance, Vol. 2",0sAjqr4rrVy6ibuDMnFRuY
218,0.611,1,0.518,0,-10.286,0.0414,0.282,0.00511,0.553,0.664,138.631,386240,7j8vH9dg32w8zgod1swmm2,Raks Sharki,Sami Nossair Orchestra,Cairo Delight,7j8vH9dg32w8zgod1swmm2
219,0.523,0,0.53,0,-7.645,0.048,0.325,0.00958,0.0898,0.413,118.892,382053,0rU5UbUOTliG5wxxxkkupN,Zeina,Various Artists,Shake It Up! Exotic Belly Dance Performances,0rU5UbUOTliG5wxxxkkupN
220,0.573,1,0.458,0,-16.523,0.0386,0.45,0.644,0.352,0.734,126.228,157933,3ztvXcsYyphJFKlg5KEFLi,Sahriyé - Intro,Ziad Rahbani,Instrumental Arabic Festival,3ztvXcsYyphJFKlg5KEFLi
221,0.757,1,0.793,0,-7.805,0.0347,0.559,0.912,0.0631,0.96,93.981,179072,6vUe5zv6FFDedxozCCLamg,Djema El Fna,Various Artists,Marrakesh: The Sounds Of Morocco,6vUe5zv6FFDedxozCCLamg
222,0.714,1,0.402,0,-8.615,0.109,0.599,0.855,0.132,0.966,113.203,91600,0lBGVF9C6tFH6JO8SDbSwj,Lama badaa yatassala,Azzedine El Maghrabi,Les pyramides,0lBGVF9C6tFH6JO8SDbSwj
223,0.527,1,0.465,2,-7.949,0.0451,0.28,0.704,0.133,0.259,114.363,509520,4Nu8ixfA4SiNocgFylVxg5,Anta omri,Azzedine El Maghrabi,Les pyramides,4Nu8ixfA4SiNocgFylVxg5
224,0.404,1,0.214,5,-18.254,0.0694,0.805,0.702,0.11,0.487,88.077,314080,7AOFRxa2hiXhyiucpVNetT,Khama'ael,Aarif Jaman,Oud (Vol. 1),7AOFRxa2hiXhyiucpVNetT
225,0.303,0,0.0587,0,-18.838,0.0396,0.989,0.797,0.093,0.0772,186.169,379253,6avLwPGZvr93PaxBARH5dA,Vague / E la nave va,Anouar Brahem,Le Voyage De Sahar,6avLwPGZvr93PaxBARH5dA
226,0.491,1,0.607,8,-11.392,0.0473,0.666,0.875,0.103,0.672,93.452,299533,2YwuLp9vd2iW45agyJMK4C,Taksim bayat mawzoun,Abraham Salman,Saltana,2YwuLp9vd2iW45agyJMK4C
